state,year,district,candidate ID,party code,candidate incumbency,candidate votes won,won election?,total votes,dem votes,rep_votes,other_votes,candidate name
AR,2012,99,"SUCH, ANTON",400,0,2528,0,11420,0,8892,2528,"SUCH, ANTON"
AR,2012,100,"HOPPER, KAREN",200,1,,1,0,0,0,0,"HOPPER, KAREN"
AZ,2012,1,"FANN, KAREN",200,1,60800,1,215823,0,189167,26656,"FANN, KAREN"
AZ,2012,1,"TOBIN, ANDY",200,1,62379,1,215823,0,189167,26656,"TOBIN, ANDY"
AZ,2012,2,"ACKERLEY, JOHN CHRISTOPHER",200,0,23677,0,119877,94937,23677,1263,"ACKERLEY, JOHN CHRISTOPHER"
AZ,2012,2,"DALESSANDRO, ANDREA",100,0,28266,1,119877,94937,23677,1263,"DALESSANDRO, ANDREA"
AZ,2012,2,"GABALDON, ROSANNA",100,0,27081,1,119877,94937,23677,1263,"GABALDON, ROSANNA"
AZ,2012,3,"GONZALES, SALLY ANN",100,1,35795,1,109541,109541,0,0,"GONZALES, SALLY ANN"
AZ,2012,3,"SALDATE, MACARIO",100,1,30662,1,109541,109541,0,0,"SALDATE, MACARIO"
AZ,2012,4,"ESCAMILLA, JUAN CARLOS J. C.",100,0,20498,1,73655,73655,0,0,"ESCAMILLA, JUAN CARLOS J. C."
AZ,2012,4,"OTONDO, LISA",100,0,23334,1,73655,73655,0,0,"OTONDO, LISA"
AZ,2012,5,"BORRELLI, SONNY",200,0,35154,1,166671,40687,125984,0,"BORRELLI, SONNY"
AZ,2012,5,"DURBIN, PAMELA",100,0,20647,0,166671,40687,125984,0,"DURBIN, PAMELA"
AZ,2012,5,"GOODALE, DORIS",200,1,41217,1,166671,40687,125984,0,"GOODALE, DORIS"
AZ,2012,6,"BALLARD, DOUG",100,0,34274,0,239411,110509,128902,0,"BALLARD, DOUG"
AZ,2012,6,"BARTON, BRENDA",200,1,41122,1,239411,110509,128902,0,"BARTON, BRENDA"
AZ,2012,6,"LEFEVRE, ANGELA",100,0,36302,0,239411,110509,128902,0,"LEFEVRE, ANGELA"
AZ,2012,6,"THORPE, BOB",200,0,42675,1,239411,110509,128902,0,"THORPE, BOB"
AZ,2012,7,"HALE, ALBERT",100,1,40245,1,118153,118153,0,0,"HALE, ALBERT"
AZ,2012,7,"PESHLAKAI, JAMESCITA",100,0,28269,1,118153,118153,0,0,"PESHLAKAI, JAMESCITA"
AZ,2012,8,"BUSTAMANTE, ERNEST",100,0,21258,0,138795,66386,69839,2570,"BUSTAMANTE, ERNEST"
AZ,2012,8,"PRATT, FRANK",200,1,24195,1,138795,66386,69839,2570,"PRATT, FRANK"
AZ,2012,8,"SHOPE, THOMAS T. J.",200,0,22102,1,138795,66386,69839,2570,"SHOPE, THOMAS T. J."
AZ,2012,8,"VERDUGO, EMILY",100,0,20102,0,138795,66386,69839,2570,"VERDUGO, EMILY"
AZ,2012,9,"ORR, ETHAN",200,0,42626,1,216649,134461,82188,0,"ORR, ETHAN"
AZ,2012,9,"SIDHWA, MOHUR SARAH",100,0,40034,0,216649,134461,82188,0,"SIDHWA, MOHUR SARAH"
AZ,2012,9,"STEELE, VICTORIA",100,0,44609,1,216649,134461,82188,0,"STEELE, VICTORIA"
AZ,2012,10,"CLODFELTER, TODD A.",200,0,35609,0,245970,132410,113560,0,"CLODFELTER, TODD A."
AZ,2012,10,"MACH, STEFANIE",100,0,40843,1,245970,132410,113560,0,"MACH, STEFANIE"
AZ,2012,10,"VOGT, TED",200,1,37758,0,245970,132410,113560,0,"VOGT, TED"
AZ,2012,10,"WHEELER, BRUCE",100,1,43058,1,245970,132410,113560,0,"WHEELER, BRUCE"
AZ,2012,11,"JOSEPH, DAVE",100,0,35707,0,208162,73135,135027,0,"JOSEPH, DAVE"
AZ,2012,11,"KWASMAN, ADAM",200,0,41732,1,208162,73135,135027,0,"KWASMAN, ADAM"
AZ,2012,11,"SMITH, STEVE",200,0,44928,1,208162,73135,135027,0,"SMITH, STEVE"
AZ,2012,12,"FARNSWORTH, EDDIE",200,1,53925,1,170327,0,170327,0,"FARNSWORTH, EDDIE"
AZ,2012,12,"PETERSEN, WARREN",200,0,52590,1,170327,0,170327,0,"PETERSEN, WARREN"
AZ,2012,13,"BROWN, CHERYL",600,0,194,0,124324,0,123472,852,"BROWN, CHERYL"
AZ,2012,13,"GARCIA, ROBERT",600,0,323,0,124324,0,123472,852,"GARCIA, ROBERT"
AZ,2012,13,"MINORE, JOHN",600,0,225,0,124324,0,123472,852,"MINORE, JOHN"
AZ,2012,13,"MITCHELL, DARIN",200,0,35968,1,124324,0,123472,852,"MITCHELL, DARIN"
AZ,2012,13,"MONTENEGRO, STEVE",200,1,39372,1,124324,0,123472,852,"MONTENEGRO, STEVE"
AZ,2012,13,"VAN, CLAIR",600,0,110,0,124324,0,123472,852,"VAN, CLAIR"
AZ,2012,14,"GOWAN, DAVID",200,1,43967,1,223451,86252,137199,0,"GOWAN, DAVID"
AZ,2012,14,"LEACH, ROBERT",100,0,27675,0,223451,86252,137199,0,"LEACH, ROBERT"
AZ,2012,14,"STEVENS, DAVID",200,1,43585,1,223451,86252,137199,0,"STEVENS, DAVID"
AZ,2012,14,"STONEBRAKER, MARK",100,0,27769,0,223451,86252,137199,0,"STONEBRAKER, MARK"
AZ,2012,15,"ALLEN, JOHN",200,0,46612,1,208700,31775,155541,21384,"ALLEN, JOHN"
AZ,2012,15,"CARTER, HEATHER",200,1,50716,1,208700,31775,155541,21384,"CARTER, HEATHER"
AZ,2012,15,"FLICKNER, PATRICIA",100,0,31775,0,208700,31775,155541,21384,"FLICKNER, PATRICIA"
AZ,2012,16,"CERRA, MATTHEW",100,0,24942,0,187192,50495,127369,9328,"CERRA, MATTHEW"
AZ,2012,16,"COLEMAN, DOUG",200,0,41063,1,187192,50495,127369,9328,"COLEMAN, DOUG"
AZ,2012,16,"MAHER, BILL",400,0,9094,0,187192,50495,127369,9328,"MAHER, BILL"
AZ,2012,16,"PRIOR, CARA",600,0,234,0,187192,50495,127369,9328,"PRIOR, CARA"
AZ,2012,16,"TOWNSEND, KELLY",200,0,40720,1,187192,50495,127369,9328,"TOWNSEND, KELLY"
AZ,2012,17,"FORESE, TOM",200,1,44422,1,208613,72614,135958,41,"FORESE, TOM"
AZ,2012,17,"HARRIS, JASON",600,0,41,0,208613,72614,135958,41,"HARRIS, JASON"
AZ,2012,17,"LATHAN, KARYN",100,0,36265,0,208613,72614,135958,41,"LATHAN, KARYN"
AZ,2012,17,"MESNARD, J. D.",200,1,42955,1,208613,72614,135958,41,"MESNARD, J. D."
AZ,2012,18,"DIAL, JEFF",200,1,46095,1,272475,122871,141383,8221,"DIAL, JEFF"
AZ,2012,18,"FINE, BRENT",400,0,8221,0,272475,122871,141383,8221,"FINE, BRENT"
AZ,2012,18,"FISHER, DARIN",100,0,38347,0,272475,122871,141383,8221,"FISHER, DARIN"
AZ,2012,18,"HARRIS, COREY",100,0,39409,0,272475,122871,141383,8221,"HARRIS, COREY"
AZ,2012,18,"ROBSON, BOB",200,1,44204,1,272475,122871,141383,8221,"ROBSON, BOB"
AZ,2012,19,"CARDENAS, MARK A.",100,0,23007,1,78154,78154,0,0,"CARDENAS, MARK A."
AZ,2012,19,"CONTRERAS, LUPE CHAVIRA",100,0,23674,1,78154,78154,0,0,"CONTRERAS, LUPE CHAVIRA"
AZ,2012,20,"BOYER, PAUL",200,0,37143,1,201079,84871,107379,8829,"BOYER, PAUL"
AZ,2012,20,"NORWOOD, TONYA",100,0,27542,0,201079,84871,107379,8829,"NORWOOD, TONYA"
AZ,2012,20,"SEEL, CARL",200,1,32865,1,201079,84871,107379,8829,"SEEL, CARL"
AZ,2012,20,"THRASHER, JACKIE",100,0,30342,0,201079,84871,107379,8829,"THRASHER, JACKIE"
AZ,2012,21,"GRAY, RICK",200,1,39791,1,210779,85592,125183,4,"GRAY, RICK"
AZ,2012,21,"HACK, HELMUTH",600,0,4,0,210779,85592,125183,4,"HACK, HELMUTH"
AZ,2012,21,"LESKO, DEBBIE",200,1,41023,1,210779,85592,125183,4,"LESKO, DEBBIE"
AZ,2012,21,"LOKARE, CAROL",100,0,28715,0,210779,85592,125183,4,"LOKARE, CAROL"
AZ,2012,21,"VANHORSEN, SHERI",100,0,26790,0,210779,85592,125183,4,"VANHORSEN, SHERI"
AZ,2012,22,"LIVINGSTON, DAVID",200,0,60093,1,191265,0,191004,261,"LIVINGSTON, DAVID"
AZ,2012,22,"LOVAS, PHIL",200,0,58700,1,191265,0,191004,261,"LOVAS, PHIL"
AZ,2012,22,"WHITE, PAT",600,0,261,0,191265,0,191004,261,"WHITE, PAT"
AZ,2012,23,"KAVANAGH, JOHN",200,1,68527,1,217632,0,217632,0,"KAVANAGH, JOHN"
AZ,2012,23,"UGENTI, MICHELLE",200,1,66827,1,217632,0,217632,0,"UGENTI, MICHELLE"
AZ,2012,24,"ALSTON, LELA",100,1,34018,1,149998,105235,38817,5946,"ALSTON, LELA"
AZ,2012,24,"CAMPBELL, CHAD",100,1,33075,1,149998,105235,38817,5946,"CAMPBELL, CHAD"
AZ,2012,24,"DAVIS, GERARD",400,0,5946,0,149998,105235,38817,5946,"DAVIS, GERARD"
AZ,2012,24,"KAUFMAN, BRIAN",200,0,19491,0,149998,105235,38817,5946,"KAUFMAN, BRIAN"
AZ,2012,25,"BUTLER, DAVID",100,0,29169,0,210531,56889,153642,0,"BUTLER, DAVID"
AZ,2012,25,"OLSON, JUSTIN",200,1,48335,1,210531,56889,153642,0,"OLSON, JUSTIN"
AZ,2012,25,"PIERCE, JUSTIN",200,0,50017,1,210531,56889,153642,0,"PIERCE, JUSTIN"
AZ,2012,26,"KNAUER, GREGOR",400,0,1872,0,134205,73745,52361,8099,"KNAUER, GREGOR"
AZ,2012,26,"MENDEZ, JUAN",100,0,24213,1,134205,73745,52361,8099,"MENDEZ, JUAN"
AZ,2012,26,"SHERWOOD, ANDREW",100,0,23481,1,134205,73745,52361,8099,"SHERWOOD, ANDREW"
AZ,2012,26,"SPEAKMAN, RAYMOND D.",200,0,16153,0,134205,73745,52361,8099,"SPEAKMAN, RAYMOND D."
AZ,2012,26,"TAYLOR, MARY LOU",200,0,16766,0,134205,73745,52361,8099,"TAYLOR, MARY LOU"
AZ,2012,26,"WILL, CHRIS A. H.",400,0,3480,0,134205,73745,52361,8099,"WILL, CHRIS A. H."
AZ,2012,27,"COLEMAN, DANIEL",200,0,10088,0,113465,89342,20421,3702,"COLEMAN, DANIEL"
AZ,2012,27,"GALLEGO, RUBEN",100,1,27522,1,113465,89342,20421,3702,"GALLEGO, RUBEN"
AZ,2012,27,"MIRANDA, CATHERINE H.",100,1,28683,1,113465,89342,20421,3702,"MIRANDA, CATHERINE H."
AZ,2012,27,"TORRES, ANGEL",400,0,3702,0,113465,89342,20421,3702,"TORRES, ANGEL"
AZ,2012,28,"LANNUZO, JIM",400,0,10589,0,229400,82324,136487,10589,"LANNUZO, JIM"
AZ,2012,28,"MCGEE, KATE BROPHY",200,1,46225,1,229400,82324,136487,10589,"MCGEE, KATE BROPHY"
AZ,2012,28,"MEYER, ERIC",100,1,43081,1,229400,82324,136487,10589,"MEYER, ERIC"
AZ,2012,28,"REEVE, AMANDA",200,1,41102,0,229400,82324,136487,10589,"REEVE, AMANDA"
AZ,2012,29,"HERNANDEZ, LYDIA",100,0,21870,1,69951,69951,0,0,"HERNANDEZ, LYDIA"
AZ,2012,29,"QUEZADA, MARTIN J.",100,0,20150,1,69951,69951,0,0,"QUEZADA, MARTIN J."
AZ,2012,30,"GIDWANI, AARON",600,0,157,0,70095,69938,0,157,"GIDWANI, AARON"
AZ,2012,30,"LARKIN, JONATHAN",100,0,20502,1,70095,69938,0,157,"LARKIN, JONATHAN"
AZ,2012,30,"MCCUNEDAVIS, DEBBIE",100,1,21951,1,70095,69938,0,157,"MCCUNEDAVIS, DEBBIE"
CA,2012,1,"BOSETTI, RICK",200,0,60920,0,590385,150111,440274,0,"BOSETTI, RICK"
CA,2012,1,"DAHLE, BRIAN",200,0,116098,1,590385,150111,440274,0,"DAHLE, BRIAN"
CA,2012,2,"CHESBRO, WES",100,1,111451,1,176753,176753,0,0,"CHESBRO, WES"
CA,2012,2,"LYNCH, TOM",100,0,65302,0,176753,176753,0,0,"LYNCH, TOM"
CA,2012,3,"LOGUE, DAN",200,1,86692,1,508396,302671,205725,0,"LOGUE, DAN"
CA,2012,3,"ROUSE, CHARLES",100,0,69265,0,508396,302671,205725,0,"ROUSE, CHARLES"
CA,2012,4,"MUNN, JOHN",200,0,64946,0,173027,108081,64946,0,"MUNN, JOHN"
CA,2012,4,"YAMADA, MARIKO",100,1,108081,1,173027,108081,64946,0,"YAMADA, MARIKO"
CA,2012,5,"BIGELOW, FRANK",200,0,82293,1,439291,142425,296866,0,"BIGELOW, FRANK"
CA,2012,5,"OLLER, RICO",200,0,75071,0,439291,142425,296866,0,"OLLER, RICO"
CA,2012,6,"GAINES, BETH B.",200,0,128465,1,185549,0,185549,0,"GAINES, BETH B."
CA,2012,6,"PUGNO, ANDY",200,0,57084,0,185549,0,185549,0,"PUGNO, ANDY"
CA,2012,7,"DICKINSON, ROGER",100,1,96422,1,510969,325527,185442,0,"DICKINSON, ROGER"
CA,2012,7,"ZACHARIOU, JONATHAN",200,0,41735,0,510969,325527,185442,0,"ZACHARIOU, JONATHAN"
CA,2012,8,"COOLEY, KEN",100,0,92630,1,170636,92630,78006,0,"COOLEY, KEN"
CA,2012,8,"TATEISHI, PETER",200,0,78006,0,170636,92630,78006,0,"TATEISHI, PETER"
CA,2012,9,"AMADOR, ANTONIO (TONY)",200,0,60136,0,497209,387086,60136,49987,"AMADOR, ANTONIO (TONY)"
CA,2012,9,"PAN, RICHARD",100,1,86092,1,497209,387086,60136,49987,"PAN, RICHARD"
CA,2012,10,"ALLEN, MICHAEL",100,1,91973,0,188394,188394,0,0,"ALLEN, MICHAEL"
CA,2012,10,"LEVINE, MARC",100,0,96421,1,188394,188394,0,0,"LEVINE, MARC"
CA,2012,11,"FRAZIER, JIM",100,0,96893,1,514441,400134,114307,0,"FRAZIER, JIM"
CA,2012,11,"HUDSON, MIKE",200,0,59420,0,514441,400134,114307,0,"HUDSON, MIKE"
CA,2012,12,"MATEO, CHRISTOPHER",100,0,58517,0,148338,58517,89821,0,"MATEO, CHRISTOPHER"
CA,2012,12,"OLSEN, KRISTIN",200,1,89821,1,148338,58517,89821,0,"OLSEN, KRISTIN"
CA,2012,13,"EGGMAN, SUSAN TALAMANTES",100,0,78776,1,451467,409872,41595,0,"EGGMAN, SUSAN TALAMANTES"
CA,2012,13,"JAFRI, K. (JEFFREY)",200,0,41595,0,451467,409872,41595,0,"JAFRI, K. (JEFFREY)"
CA,2012,14,"BONILLA, SUSAN",100,1,135834,1,135834,135834,0,0,"BONILLA, SUSAN"
CA,2012,15,"RUYLE, EUGENE",400,0,25167,0,472892,447725,0,25167,"RUYLE, EUGENE"
CA,2012,15,"SKINNER, NANCY",100,1,164929,1,472892,447725,0,25167,"SKINNER, NANCY"
CA,2012,16,"BUCHANAN, JOAN",100,1,125952,1,212755,125952,86803,0,"BUCHANAN, JOAN"
CA,2012,16,"PHILLIPS, AL",200,0,86803,0,212755,125952,86803,0,"PHILLIPS, AL"
CA,2012,17,"AMMIANO, TOM",100,1,161124,1,559901,397337,162564,0,"AMMIANO, TOM"
CA,2012,17,"CLARK, JASON P.",200,0,25728,0,559901,397337,162564,0,"CLARK, JASON P."
CA,2012,18,"BONTA, ROB",100,0,75865,1,150287,150287,0,0,"BONTA, ROB"
CA,2012,18,"GUILLEN, ABEL",100,0,74422,0,150287,150287,0,0,"GUILLEN, ABEL"
CA,2012,19,"BREYER, MICHAEL",100,0,66200,0,483657,339838,143819,0,"BREYER, MICHAEL"
CA,2012,19,"TING, PHIL",100,0,92858,1,483657,339838,143819,0,"TING, PHIL"
CA,2012,20,"ONG, JENNIFER",100,0,66111,0,133139,133139,0,0,"ONG, JENNIFER"
CA,2012,20,"QUIRK, BILL",100,0,67028,1,133139,133139,0,0,"QUIRK, BILL"
CA,2012,21,"GRAY, ADAM",100,0,63349,1,375075,176129,198946,0,"GRAY, ADAM"
CA,2012,21,"MOBLEY, JACK",200,0,45534,0,375075,176129,198946,0,"MOBLEY, JACK"
CA,2012,22,"GILHAM, MARK",200,0,50684,0,177203,126519,50684,0,"GILHAM, MARK"
CA,2012,22,"MULLIN, KEVIN",100,0,126519,1,177203,126519,50684,0,"MULLIN, KEVIN"
CA,2012,23,"PATTERSON, JIM",200,0,83817,1,435837,123518,312319,0,"PATTERSON, JIM"
CA,2012,23,"WHALEN, BOB",200,0,69457,0,435837,123518,312319,0,"WHALEN, BOB"
CA,2012,24,"GORDON, RICH",100,1,118120,1,167820,118120,49700,0,"GORDON, RICH"
CA,2012,24,"YANG, CHENGZHI (GEORGE)",200,0,49700,0,167820,118120,49700,0,"YANG, CHENGZHI (GEORGE)"
CA,2012,25,"DIAMOND, ARLYNE",200,0,39159,0,483424,306614,176810,0,"DIAMOND, ARLYNE"
CA,2012,25,"WIECKOWSKI, BOB",100,1,93487,1,483424,306614,176810,0,"WIECKOWSKI, BOB"
CA,2012,26,"CONWAY, CONNIE",200,1,72061,1,108440,36379,72061,0,"CONWAY, CONNIE"
CA,2012,26,"SOSA, JONATHON LOUIS",100,0,36379,0,108440,36379,72061,0,"SOSA, JONATHON LOUIS"
CA,2012,27,"CAMPOS, NORA",100,1,91816,1,487472,289573,197899,0,"CAMPOS, NORA"
CA,2012,27,"LASSON, ROGER F.",200,0,26461,0,487472,289573,197899,0,"LASSON, ROGER F."
CA,2012,28,"FONG, PAUL",100,1,108061,1,174300,108061,0,66239,"FONG, PAUL"
CA,2012,28,"WALSH, CHAD",400,0,66239,0,174300,108061,0,66239,"WALSH, CHAD"
CA,2012,29,"STONE, MARK",100,0,137652,1,491849,268880,222969,0,"STONE, MARK"
CA,2012,29,"WALSH, TOM",200,0,62057,0,491849,268880,222969,0,"WALSH, TOM"
CA,2012,30,"ALEJO, LUIS",100,1,79141,1,121073,79141,41932,0,"ALEJO, LUIS"
CA,2012,30,"BERNOSKY, ROBERT",200,0,41932,0,121073,79141,41932,0,"BERNOSKY, ROBERT"
CA,2012,31,"BENNETT, JAMES (JD)",200,0,31282,0,329110,189508,139602,0,"BENNETT, JAMES (JD)"
CA,2012,31,"PEREA, HENRY T.",100,1,55626,1,329110,189508,139602,0,"PEREA, HENRY T."
CA,2012,32,"RIOS, PEDRO A.",200,0,34476,0,73235,38759,34476,0,"RIOS, PEDRO A."
CA,2012,32,"SALAS, RUDY",100,0,38759,1,73235,38759,34476,0,"SALAS, RUDY"
CA,2012,33,"COFFEY, JOHN",100,0,51215,0,322429,209922,73836,38671,"COFFEY, JOHN"
CA,2012,33,"DONNELLY, TIM",200,1,73836,1,322429,209922,73836,38671,"DONNELLY, TIM"
CA,2012,34,"GOODMAN, MARI",100,0,47254,0,153638,47254,106384,0,"GOODMAN, MARI"
CA,2012,34,"GROVE, SHANNON",200,1,106384,1,153638,47254,106384,0,"GROVE, SHANNON"
CA,2012,35,"ACHADJIAN, K. H. KATCHO",200,1,103762,1,420822,257983,162839,0,"ACHADJIAN, K. H. KATCHO"
CA,2012,35,"MANATA, GERALD (GERRY)",100,0,65500,0,420822,257983,162839,0,"MANATA, GERALD (GERRY)"
CA,2012,36,"FOX, STEVE",100,0,66005,1,131865,66005,65860,0,"FOX, STEVE"
CA,2012,36,"SMITH, RON",200,0,65860,0,131865,66005,65860,0,"SMITH, RON"
CA,2012,37,"WALTER, ROB",200,0,75643,0,564856,276127,288729,0,"WALTER, ROB"
CA,2012,37,"WILLIAMS, DAS",100,1,115532,1,564856,276127,288729,0,"WILLIAMS, DAS"
CA,2012,38,"HEADINGTON, EDWARD",100,0,75864,0,175933,75864,100069,0,"HEADINGTON, EDWARD"
CA,2012,38,"WILK, SCOTT THOMAS",200,0,100069,1,175933,75864,100069,0,"WILK, SCOTT THOMAS"
CA,2012,39,"ALARCON, RICHARD",100,0,44624,0,485553,328248,157305,0,"ALARCON, RICHARD"
CA,2012,39,"BOCANEGRA, RAUL",100,0,62612,1,485553,328248,157305,0,"BOCANEGRA, RAUL"
CA,2012,40,"MORRELL, MIKE",200,1,65282,1,129546,64264,65282,0,"MORRELL, MIKE"
CA,2012,40,"WARNER, RUSS",100,0,64264,0,129546,64264,65282,0,"WARNER, RUSS"
CA,2012,41,"HOLDEN, CHRIS",100,0,109743,1,190105,109743,80362,0,"HOLDEN, CHRIS"
CA,2012,41,"LOWE, DONNA",200,0,80362,0,190105,109743,80362,0,"LOWE, DONNA"
CA,2012,42,"NESTANDE, BRIAN",200,1,81768,1,149591,67823,81768,0,"NESTANDE, BRIAN"
CA,2012,42,"OROZCO, MARK ANTHONY",100,0,67823,0,149591,67823,81768,0,"OROZCO, MARK ANTHONY"
CA,2012,43,"GATTO, MIKE",100,1,95673,1,158924,95673,63251,0,"GATTO, MIKE"
CA,2012,43,"KRIKORIAN, GREG",200,0,63251,0,158924,95673,63251,0,"KRIKORIAN, GREG"
CA,2012,44,"GORELL, JEFF",200,1,86132,1,162937,76805,86132,0,"GORELL, JEFF"
CA,2012,44,"MACENERY, EILEEN",100,0,76805,0,162937,76805,86132,0,"MACENERY, EILEEN"
CA,2012,45,"BLUMENFIELD, BOB",100,1,100422,1,158418,100422,57996,0,"BLUMENFIELD, BOB"
CA,2012,45,"KOLSKI, CHRIS",200,0,57996,0,158418,100422,57996,0,"KOLSKI, CHRIS"
CA,2012,46,"NAZARIAN, ADRIN",100,0,92870,1,130798,92870,37928,0,"NAZARIAN, ADRIN"
CA,2012,46,"STERN, JAY L.",200,0,37928,0,130798,92870,37928,0,"STERN, JAY L."
CA,2012,47,"BACA, JOE JR.",100,0,42475,0,95909,95909,0,0,"BACA, JOE JR."
CA,2012,47,"BROWN, CHERYL R.",100,0,53434,1,95909,95909,0,0,"BROWN, CHERYL R."
CA,2012,48,"GARDNER, JOE M.",200,0,50927,0,125569,74642,50927,0,"GARDNER, JOE M."
CA,2012,48,"HERNANDEZ, ROGER",100,1,74642,1,125569,74642,50927,0,"HERNANDEZ, ROGER"
CA,2012,49,"CHAU, EDWIN (ED)",100,0,64791,1,114944,64791,50153,0,"CHAU, EDWIN (ED)"
CA,2012,49,"LIN, MATTHEW",200,0,50153,0,114944,64791,50153,0,"LIN, MATTHEW"
CA,2012,50,"BLOOM, RICHARD",100,0,93445,1,185185,185185,0,0,"BLOOM, RICHARD"
CA,2012,50,"BUTLER, BETSY",100,1,91740,0,185185,185185,0,0,"BUTLER, BETSY"
CA,2012,51,"GOMEZ, JIMMY",100,0,63292,1,105910,105910,0,0,"GOMEZ, JIMMY"
CA,2012,51,"LOPEZ, LUIS",100,0,42618,0,105910,105910,0,0,"LOPEZ, LUIS"
CA,2012,52,"COBLE, KENNY",200,0,34267,0,100832,66565,34267,0,"COBLE, KENNY"
CA,2012,52,"TORRES, NORMA J.",100,1,66565,1,100832,66565,34267,0,"TORRES, NORMA J."
CA,2012,53,"AGUILAR, JOSE TRINIDAD",200,0,12803,0,74454,61651,12803,0,"AGUILAR, JOSE TRINIDAD"
CA,2012,53,"PEREZ, JOHN A.",100,1,61651,1,74454,61651,12803,0,"PEREZ, JOHN A."
CA,2012,54,"MCCOWEN, KEITH BRANDON",200,0,28688,0,172218,143530,28688,0,"MCCOWEN, KEITH BRANDON"
CA,2012,54,"MITCHELL, HOLLY J.",100,1,143530,1,172218,143530,28688,0,"MITCHELL, HOLLY J."
CA,2012,55,"FRITCHLE, GREGG D.",100,0,65652,0,162982,65652,97330,0,"FRITCHLE, GREGG D."
CA,2012,55,"HAGMAN, CURT",200,1,97330,1,162982,65652,97330,0,"HAGMAN, CURT"
CA,2012,56,"PEREZ, MANUEL",100,1,66353,1,100391,66353,34038,0,"PEREZ, MANUEL"
CA,2012,56,"REYNAGAEMETT, CORKY",200,0,34038,0,100391,66353,34038,0,"REYNAGAEMETT, CORKY"
CA,2012,57,"CALDERON, CHARLES M.",100,1,86644,1,136476,86644,49832,0,"CALDERON, CHARLES M."
CA,2012,57,"JAIMES, NOEL A.",200,0,49832,0,136476,86644,49832,0,"JAIMES, NOEL A."
CA,2012,58,"GARCIA, CRISTINA",100,0,91019,1,126695,91019,35676,0,"GARCIA, CRISTINA"
CA,2012,58,"KOTZERAMOS, PATRICIA A.",200,0,35676,0,126695,91019,35676,0,"KOTZERAMOS, PATRICIA A."
CA,2012,59,"JONESSAWYER, REGGIE",100,0,40519,1,77468,77468,0,0,"JONESSAWYER, REGGIE"
CA,2012,59,"ROBINSON, RODNEY D.",100,0,36949,0,77468,77468,0,0,"ROBINSON, RODNEY D."
CA,2012,60,"LINDER, ERIC",200,0,60638,1,117043,56405,60638,0,"LINDER, ERIC"
CA,2012,60,"PEREZ, JOSE LUIS",100,0,56405,0,117043,56405,60638,0,"PEREZ, JOSE LUIS"
CA,2012,61,"BATEY, BILL",200,0,49003,0,125777,76774,49003,0,"BATEY, BILL"
CA,2012,61,"MEDINA, JOSE",100,0,76774,1,125777,76774,49003,0,"MEDINA, JOSE"
CA,2012,62,"BRADFORD, STEVEN",100,1,98047,1,136004,136004,0,0,"BRADFORD, STEVEN"
CA,2012,62,"EVANS, MERVIN",100,0,37957,0,136004,136004,0,0,"EVANS, MERVIN"
CA,2012,63,"GUERRERO, JACK M.",200,0,26093,0,102351,76258,26093,0,"GUERRERO, JACK M."
CA,2012,63,"RENDON, ANTHONY",100,0,76258,1,102351,76258,26093,0,"RENDON, ANTHONY"
CA,2012,64,"HALL, ISADORE",100,1,100446,1,100446,100446,0,0,"HALL, ISADORE"
CA,2012,65,"NORBY, CHRIS",200,1,63576,0,132564,68988,63576,0,"NORBY, CHRIS"
CA,2012,65,"QUIRKSILVA, SHARON",100,0,68988,1,132564,68988,63576,0,"QUIRKSILVA, SHARON"
CA,2012,66,"HUEY, CRAIG",200,0,84372,0,186508,102136,84372,0,"HUEY, CRAIG"
CA,2012,66,"MURATSUCHI, AL",100,0,102136,1,186508,102136,84372,0,"MURATSUCHI, AL"
CA,2012,67,"MELENDEZ, MELISSA",200,0,67232,1,128462,0,128462,0,"MELENDEZ, MELISSA"
CA,2012,67,"PAULE, PHIL",200,0,61230,0,128462,0,128462,0,"PAULE, PHIL"
CA,2012,68,"AVALOS, CHRISTINA",100,0,67448,0,172154,67448,104706,0,"AVALOS, CHRISTINA"
CA,2012,68,"WAGNER, DONALD P. (DON)",200,1,104706,1,172154,67448,104706,0,"WAGNER, DONALD P. (DON)"
CA,2012,69,"DALY, TOM",100,0,56951,1,84305,56951,27354,0,"DALY, TOM"
CA,2012,69,"MORENO, JOSE (JOE)",200,0,27354,0,84305,56951,27354,0,"MORENO, JOSE (JOE)"
CA,2012,70,"GIBSON, MARTHA FLORES",200,0,52321,0,152997,100676,52321,0,"GIBSON, MARTHA FLORES"
CA,2012,70,"LOWENTHAL, BONNIE",100,1,100676,1,152997,100676,52321,0,"LOWENTHAL, BONNIE"
CA,2012,71,"HURLEY, PATRICK J.",100,0,62330,0,168993,62330,106663,0,"HURLEY, PATRICK J."
CA,2012,71,"JONES, BRIAN",200,1,106663,1,168993,62330,106663,0,"JONES, BRIAN"
CA,2012,72,"ALLEN, TRAVIS",200,0,79110,1,142093,0,142093,0,"ALLEN, TRAVIS"
CA,2012,72,"EDGAR, TROY",200,0,62983,0,142093,0,142093,0,"EDGAR, TROY"
CA,2012,73,"CORBETT, JAMES",100,0,72196,0,202226,72196,130030,0,"CORBETT, JAMES"
CA,2012,73,"HARKEY, DIANE L.",200,1,130030,1,202226,72196,130030,0,"HARKEY, DIANE L."
